Id;Idade;Sexo;Estado Civil;Sinistros;Prêmio;Categoria;Desconto
6599;59;M;solteiro;5;1347.1188805707206;Sênior;1347.1188805707206
6600;91;F;divorciado;0;868.5698294844881;Sênior;781.7128465360393
6601;37;M;divorciado;5;996.1306395542878;Adulto;996.1306395542878
6602;95;M;solteiro;7;1007.0662816322258;Sênior;1007.0662816322258
6603;90;M;solteiro;2;1120.0747748387637;Sênior;1120.0747748387637
6604;106;F;solteiro;1;1083.6911940170523;Sênior;1083.6911940170523
6605;32;F;viuvo;7;1235.4892700416349;Adulto;1235.4892700416349
6606;45;M;viuvo;2;815.0842816802204;Adulto;815.0842816802204
6607;46;M;solteiro;7;877.9197128100002;Sênior;877.9197128100002
6608;96;F;viuvo;7;984.9726284294567;Sênior;984.9726284294567
6609;19;M;casado;3;741.8545144382085;Jovem;741.8545144382085
6610;107;F;solteiro;4;1163.5661503136184;Sênior;1163.5661503136184
6611;79;M;viuvo;1;1130.1531837414439;Sênior;1130.1531837414439
6612;64;M;casado;;1177.6560213066252;Sênior;1177.6560213066252
6613;79;F;divorciado;4;660.069694163215;Sênior;660.069694163215
6614;99;M;divorciado;2;733.9814088692406;Sênior;733.9814088692406
6615;74;M;casado;;1031.2127783411452;Sênior;1031.2127783411452
6616;86;F;divorciado;1;1371.170036644849;Sênior;1371.170036644849
6617;90;F;divorciado;0;902.9834080807154;Sênior;812.6850672726439
6618;31;F;divorciado;6;1039.7734390726525;Adulto;1039.7734390726525
6619;103;F;solteiro;5;1066.2102530015018;Sênior;1066.2102530015018
6620;19;F;divorciado;1;1039.4051047981577;Jovem;1039.4051047981577
6621;38;F;divorciado;2;970.6562824515293;Adulto;970.6562824515293
6622;60;M;casado;;1106.9671529192035;Sênior;1106.9671529192035
6623;45;M;casado;5;909.468231126085;Adulto;909.468231126085
6624;26;F;casado;3;941.7773598810267;Jovem;941.7773598810267
6625;49;M;divorciado;6;1197.5949779396383;Sênior;1197.5949779396383
6626;30;F;casado;2;1029.2902613208037;Jovem;1029.2902613208037
6627;69;F;casado;4;905.4248955478909;Sênior;905.4248955478909
6628;80;F;solteiro;;669.2853106896989;Sênior;669.2853106896989
6629;26;F;solteiro;2;1090.7851147320832;Jovem;1090.7851147320832
6630;104;F;divorciado;3;861.5925644897616;Sênior;861.5925644897616
6631;29;M;divorciado;1;1110.1814138815357;Jovem;1110.1814138815357
6632;65;M;casado;5;1056.006744469467;Sênior;1056.006744469467
6633;73;M;viuvo;4;960.0231973412627;Sênior;960.0231973412627
6634;98;F;divorciado;2;1187.038659423301;Sênior;1187.038659423301
6635;24;F;casado;5;1124.700070599102;Jovem;1124.700070599102
6636;109;M;divorciado;7;794.7166117979663;Sênior;794.7166117979663
6637;31;F;divorciado;1;948.281903889645;Adulto;948.281903889645
6638;19;M;viuvo;5;993.5629532429718;Jovem;993.5629532429718
6639;86;M;solteiro;1;1356.0927498653248;Sênior;1356.0927498653248
6640;29;F;viuvo;3;547.8713868332661;Jovem;547.8713868332661
6641;62;F;divorciado;5;1200.6023466479219;Sênior;1200.6023466479219
6642;106;F;viuvo;3;970.0083470741426;Sênior;970.0083470741426
6643;50;F;casado;3;780.1824625847407;Sênior;780.1824625847407
6644;59;M;viuvo;7;691.7346159486058;Sênior;691.7346159486058
6645;25;F;casado;0;1013.6673918016588;Jovem;962.9840222115758
6646;53;F;solteiro;1;1002.9542106724966;Sênior;1002.9542106724966
6647;70;F;divorciado;4;1247.4502639325124;Sênior;1247.4502639325124
6648;100;F;viuvo;7;919.5592528808088;Sênior;919.5592528808088
6649;38;M;divorciado;;1209.001525900571;Adulto;1209.001525900571
6650;97;M;viuvo;0;1249.04355082988;Sênior;1124.139195746892
6651;57;M;viuvo;2;685.83369213592;Sênior;685.83369213592
6652;101;F;viuvo;2;1043.432047548871;Sênior;1043.432047548871
6653;100;F;divorciado;5;1059.837288284233;Sênior;1059.837288284233
6654;41;M;solteiro;0;612.2142842671137;Adulto;550.9928558404024
6655;36;F;viuvo;2;509.9275506792182;Adulto;509.9275506792182
6656;82;M;viuvo;0;1112.6214063425605;Sênior;1001.3592657083044
6657;22;M;divorciado;;1216.8602883040592;Jovem;1216.8602883040592
6658;19;M;divorciado;0;857.3262510042957;Jovem;814.4599384540809
6659;53;F;viuvo;2;709.5762206731555;Sênior;709.5762206731555
6660;99;F;divorciado;4;1156.809314617487;Sênior;1156.809314617487
6661;106;M;viuvo;0;720.2030933043313;Sênior;648.1827839738983
6662;43;M;divorciado;0;1044.3116092227087;Adulto;939.8804483004379
6663;22;M;divorciado;2;1038.5499640404105;Jovem;1038.5499640404105
6664;88;M;viuvo;3;1137.927743603171;Sênior;1137.927743603171
6665;91;F;solteiro;1;912.5798857921075;Sênior;912.5798857921075
6666;60;F;casado;0;732.6198552709557;Sênior;659.3578697438601
6667;93;F;viuvo;4;1014.4879774719278;Sênior;1014.4879774719278
6668;61;F;solteiro;0;966.1860793116018;Sênior;869.5674713804417
6669;67;F;solteiro;3;1123.8115081988146;Sênior;1123.8115081988146
6670;24;F;solteiro;5;1028.3374398778726;Jovem;1028.3374398778726
6671;55;F;solteiro;2;1017.6947998882433;Sênior;1017.6947998882433
6672;33;M;viuvo;4;1174.7288225498326;Adulto;1174.7288225498326
6673;48;F;viuvo;;1064.006106728788;Sênior;1064.006106728788
6674;94;M;divorciado;2;1186.7863169729337;Sênior;1186.7863169729337
6675;57;M;casado;6;1316.3148274036498;Sênior;1316.3148274036498
6676;31;F;casado;4;1019.9890014701444;Adulto;1019.9890014701444
6677;19;M;divorciado;6;947.5257010489662;Jovem;947.5257010489662
6678;62;F;viuvo;;916.6531178468769;Sênior;916.6531178468769
6679;100;M;divorciado;3;902.6199200145705;Sênior;902.6199200145705
6680;54;M;viuvo;3;911.870626377171;Sênior;911.870626377171
6681;33;M;divorciado;5;1001.9157184234091;Adulto;1001.9157184234091
6682;62;M;casado;5;861.4288669991952;Sênior;861.4288669991952
6683;83;M;solteiro;7;1229.1582187067122;Sênior;1229.1582187067122
6684;51;M;divorciado;2;1081.921629033571;Sênior;1081.921629033571
6685;78;F;casado;5;1181.388507984592;Sênior;1181.388507984592
6686;84;F;solteiro;7;1088.4349648523948;Sênior;1088.4349648523948
6687;69;F;solteiro;5;826.5680929531964;Sênior;826.5680929531964
6688;95;M;viuvo;5;930.6671946528022;Sênior;930.6671946528022
6689;20;M;casado;4;1013.5665324963876;Jovem;1013.5665324963876
6690;29;F;viuvo;7;1047.3718825723458;Jovem;1047.3718825723458
6691;48;M;viuvo;1;825.0694983508309;Sênior;825.0694983508309
6692;81;F;viuvo;1;966.1809228781318;Sênior;966.1809228781318
6693;59;F;viuvo;4;617.5455813325816;Sênior;617.5455813325816
6694;43;F;viuvo;0;1091.8309906980842;Adulto;982.6478916282758
6695;96;F;casado;;839.7430341274318;Sênior;839.7430341274318
6696;89;M;viuvo;6;1016.0589636500151;Sênior;1016.0589636500151
6697;28;F;viuvo;6;1128.7161341189244;Jovem;1128.7161341189244
6698;106;F;casado;6;1140.5917739613667;Sênior;1140.5917739613667
6699;45;F;solteiro;4;752.859651885108;Adulto;752.859651885108
6700;33;F;solteiro;6;1066.1247286685195;Adulto;1066.1247286685195
6701;58;F;solteiro;7;1195.582136731318;Sênior;1195.582136731318
6702;52;M;divorciado;;1431.2465298223026;Sênior;1431.2465298223026
6703;80;M;viuvo;2;970.7026500617517;Sênior;970.7026500617517
6704;60;F;solteiro;1;1232.2539334865755;Sênior;1232.2539334865755
6705;54;M;casado;2;1156.4160092241675;Sênior;1156.4160092241675
6706;31;M;viuvo;2;915.569402969365;Adulto;915.569402969365
6707;40;M;divorciado;2;767.7416436876532;Adulto;767.7416436876532
6708;46;M;divorciado;6;1167.0470734929029;Sênior;1167.0470734929029
6709;86;F;solteiro;5;1254.4725071328608;Sênior;1254.4725071328608
6710;73;M;solteiro;2;1006.4459030560777;Sênior;1006.4459030560777
6711;70;F;viuvo;5;998.8928465668511;Sênior;998.8928465668511
6712;62;F;divorciado;1;782.4910231457507;Sênior;782.4910231457507
6713;32;M;divorciado;6;755.2019486611308;Adulto;755.2019486611308
6714;26;F;casado;2;777.1148169138271;Jovem;777.1148169138271
6715;72;F;solteiro;6;1094.7797363932407;Sênior;1094.7797363932407
6716;42;F;casado;7;1018.710127256612;Adulto;1018.710127256612
6717;95;M;casado;1;955.1903859463883;Sênior;955.1903859463883
6718;71;M;casado;6;730.9441491298792;Sênior;730.9441491298792
6719;20;F;casado;4;1032.398965652435;Jovem;1032.398965652435
6720;60;M;viuvo;7;1239.8358626432728;Sênior;1239.8358626432728
6721;75;M;solteiro;;945.227827962281;Sênior;945.227827962281
6722;39;F;viuvo;6;1164.290860214999;Adulto;1164.290860214999
6723;85;F;divorciado;0;1262.1438196367628;Sênior;1135.9294376730866
6724;18;F;divorciado;4;1275.190089116653;Jovem;1275.190089116653
6725;101;F;divorciado;5;949.4411961344994;Sênior;949.4411961344994
6726;48;M;casado;0;1518.5774482683462;Sênior;1366.7197034415117
6727;21;M;casado;7;1009.2561967983133;Jovem;1009.2561967983133
6728;85;M;viuvo;6;747.2600153107433;Sênior;747.2600153107433
6729;89;F;divorciado;2;930.9516514731237;Sênior;930.9516514731237
6730;108;M;viuvo;4;899.1465486585429;Sênior;899.1465486585429
6731;20;M;solteiro;0;1174.694660396912;Jovem;1115.9599273770664
6732;64;F;casado;;884.3470472588308;Sênior;884.3470472588308
6733;57;F;viuvo;;677.6327099154814;Sênior;677.6327099154814
6734;24;M;solteiro;3;1225.2653513279597;Jovem;1225.2653513279597
6735;88;M;viuvo;4;1104.4705240523826;Sênior;1104.4705240523826
6736;86;F;divorciado;6;721.9700552988569;Sênior;721.9700552988569
6737;37;M;viuvo;2;1299.6785351275012;Adulto;1299.6785351275012
6738;76;M;divorciado;0;1088.824193878534;Sênior;979.9417744906807
6739;40;F;casado;4;1074.3316438939707;Adulto;1074.3316438939707
6740;53;M;divorciado;5;983.1171722980814;Sênior;983.1171722980814
6741;81;F;divorciado;4;1139.095008134782;Sênior;1139.095008134782
6742;50;F;divorciado;5;1098.656213061565;Sênior;1098.656213061565
6743;57;F;viuvo;6;943.7636333295907;Sênior;943.7636333295907
6744;100;F;casado;0;1217.1905630265137;Sênior;1095.4715067238624
6745;29;M;divorciado;4;1323.8457475778416;Jovem;1323.8457475778416
6746;109;F;solteiro;;1013.8383021516952;Sênior;1013.8383021516952
6747;73;M;solteiro;2;640.1037998333547;Sênior;640.1037998333547
6748;47;F;viuvo;0;1035.3806627022218;Sênior;931.8425964319996
6749;64;F;solteiro;3;1426.4563557207787;Sênior;1426.4563557207787
6750;30;M;viuvo;2;851.9879720944685;Jovem;851.9879720944685
6751;69;M;solteiro;3;1078.5562298505697;Sênior;1078.5562298505697
6752;38;F;solteiro;2;987.5855372176633;Adulto;987.5855372176633
6753;65;F;viuvo;2;1311.467042543175;Sênior;1311.467042543175
6754;46;F;casado;7;1153.4742163203707;Sênior;1153.4742163203707
6755;71;F;casado;6;1052.9616785212302;Sênior;1052.9616785212302
6756;89;F;casado;3;1120.466510859069;Sênior;1120.466510859069
6757;97;F;viuvo;4;939.8304249772464;Sênior;939.8304249772464
6758;81;M;viuvo;0;1183.6029837617907;Sênior;1065.2426853856116
6759;49;F;casado;1;1104.1447047572294;Sênior;1104.1447047572294
6760;33;F;divorciado;2;860.9141914885577;Adulto;860.9141914885577
6761;81;M;viuvo;4;1145.154833437925;Sênior;1145.154833437925
6762;58;F;viuvo;3;814.3612739229814;Sênior;814.3612739229814
6763;46;M;casado;6;853.9228084077233;Sênior;853.9228084077233
6764;101;M;divorciado;4;849.2838414287629;Sênior;849.2838414287629
6765;30;M;casado;7;690.6803821671808;Jovem;690.6803821671808
6766;108;M;viuvo;6;1049.6631814268403;Sênior;1049.6631814268403
6767;69;M;divorciado;4;680.0855161717573;Sênior;680.0855161717573
6768;78;F;viuvo;4;1048.6601908222535;Sênior;1048.6601908222535
6769;59;M;divorciado;6;1136.9952879585317;Sênior;1136.9952879585317
6770;18;F;divorciado;4;945.6373431080418;Jovem;945.6373431080418
6771;59;F;casado;0;850.870064984659;Sênior;765.7830584861931
6772;20;F;solteiro;;879.7909195978883;Jovem;879.7909195978883
6773;59;M;solteiro;;1049.2757201982624;Sênior;1049.2757201982624
6774;84;F;solteiro;0;1295.100413071405;Sênior;1165.5903717642645
6775;23;F;divorciado;1;970.9207538521518;Jovem;970.9207538521518
6776;38;M;solteiro;3;981.3986816459393;Adulto;981.3986816459393
6777;99;F;divorciado;1;1305.761113093604;Sênior;1305.761113093604
6778;80;M;casado;;754.509514986416;Sênior;754.509514986416
6779;22;F;divorciado;;911.0870963023676;Jovem;911.0870963023676
6780;56;M;casado;4;773.7169948289478;Sênior;773.7169948289478
6781;94;M;casado;2;1360.0352447172127;Sênior;1360.0352447172127
6782;107;F;viuvo;0;1175.4885546203454;Sênior;1057.939699158311
6783;18;F;divorciado;3;965.5911775254872;Jovem;965.5911775254872
6784;47;F;solteiro;1;902.3103221919106;Sênior;902.3103221919106
6785;60;M;viuvo;2;763.4098416268328;Sênior;763.4098416268328
6786;92;F;casado;4;1033.6918727084894;Sênior;1033.6918727084894
6787;64;F;divorciado;4;822.8230197399766;Sênior;822.8230197399766
6788;42;F;casado;;1139.5706288331248;Adulto;1139.5706288331248
6789;66;F;divorciado;;747.443201253951;Sênior;747.443201253951
6790;56;M;viuvo;1;877.6713377126352;Sênior;877.6713377126352
6791;84;M;divorciado;4;883.6172243135338;Sênior;883.6172243135338
6792;23;M;divorciado;3;1368.385612022866;Jovem;1368.385612022866
6793;87;M;solteiro;3;673.9786345220975;Sênior;673.9786345220975
6794;109;F;viuvo;0;1494.3467320052284;Sênior;1344.9120588047056
6795;74;F;viuvo;1;725.0155677367077;Sênior;725.0155677367077
6796;20;F;solteiro;1;848.8187968163398;Jovem;848.8187968163398
6797;32;F;divorciado;5;950.9316572479889;Adulto;950.9316572479889
6798;60;F;casado;1;812.5871961430047;Sênior;812.5871961430047
6799;78;F;divorciado;2;1044.898066131852;Sênior;1044.898066131852
6800;63;F;divorciado;0;1112.1020466786931;Sênior;1000.8918420108238
6801;34;F;solteiro;3;1104.6464496803687;Adulto;1104.6464496803687
6802;44;M;divorciado;2;916.4279468926986;Adulto;916.4279468926986
6803;74;M;divorciado;2;1121.9633913683388;Sênior;1121.9633913683388
6804;27;F;viuvo;0;1318.7713855109444;Jovem;1252.832816235397
6805;83;F;viuvo;6;957.0990051274202;Sênior;957.0990051274202
6806;108;F;casado;6;771.3287648263457;Sênior;771.3287648263457
6807;96;M;divorciado;5;941.7433545569253;Sênior;941.7433545569253
6808;70;M;viuvo;3;879.7601506289604;Sênior;879.7601506289604
6809;21;M;solteiro;4;1106.972343733525;Jovem;1106.972343733525
6810;82;F;casado;;620.3519708291553;Sênior;620.3519708291553
6811;64;F;viuvo;1;1128.2728717220016;Sênior;1128.2728717220016
6812;100;M;casado;6;1043.9663027040995;Sênior;1043.9663027040995
6813;19;M;casado;5;1052.1915047408036;Jovem;1052.1915047408036
6814;62;M;casado;5;858.0044643788315;Sênior;858.0044643788315
6815;108;F;solteiro;7;504.49046330916144;Sênior;504.49046330916144
6816;80;M;viuvo;6;1198.0008757040519;Sênior;1198.0008757040519
6817;97;F;solteiro;1;1090.080146122047;Sênior;1090.080146122047
6818;38;M;viuvo;7;936.1968555032864;Adulto;936.1968555032864
6819;87;M;casado;4;1247.6679277560352;Sênior;1247.6679277560352
6820;70;F;viuvo;0;1448.5961518434367;Sênior;1303.736536659093
6821;46;M;viuvo;4;1125.3377993572442;Sênior;1125.3377993572442
6822;38;F;casado;4;1136.4871250154695;Adulto;1136.4871250154695
6823;81;F;casado;6;979.1067147421808;Sênior;979.1067147421808
6824;99;M;divorciado;5;1071.656538344351;Sênior;1071.656538344351
6825;25;M;viuvo;4;646.1137840025665;Jovem;646.1137840025665
6826;102;M;casado;5;1109.4029585022345;Sênior;1109.4029585022345
6827;25;F;divorciado;3;1101.5435045406728;Jovem;1101.5435045406728
6828;103;M;solteiro;2;1214.8134217875156;Sênior;1214.8134217875156
6829;49;M;solteiro;1;1184.385031370897;Sênior;1184.385031370897
6830;52;F;solteiro;0;1047.5976506612446;Sênior;942.8378855951202
6831;104;F;solteiro;6;1159.7482745595173;Sênior;1159.7482745595173
6832;74;M;solteiro;2;1216.3891460419272;Sênior;1216.3891460419272
6833;93;F;solteiro;;867.4873144452627;Sênior;867.4873144452627
6834;97;F;solteiro;1;1168.7240035283955;Sênior;1168.7240035283955
6835;44;F;divorciado;6;1097.8660561624886;Adulto;1097.8660561624886
6836;55;F;divorciado;0;1005.358796437856;Sênior;904.8229167940704
6837;51;F;casado;0;1016.3655917341312;Sênior;914.7290325607181
6838;79;M;casado;;1210.3317744721053;Sênior;1210.3317744721053
6839;72;M;solteiro;7;1073.7665509168485;Sênior;1073.7665509168485
6840;80;M;casado;7;1043.0991783425366;Sênior;1043.0991783425366
6841;92;M;divorciado;2;976.933655314997;Sênior;976.933655314997
6842;27;F;divorciado;;716.1208663828711;Jovem;716.1208663828711
6843;96;F;solteiro;1;785.4051646583641;Sênior;785.4051646583641
6844;49;F;viuvo;4;1441.5819880912013;Sênior;1441.5819880912013
6845;27;F;divorciado;1;678.080499377879;Jovem;678.080499377879
6846;79;M;casado;2;1176.0621705563508;Sênior;1176.0621705563508
6847;102;M;divorciado;1;728.090429453946;Sênior;728.090429453946
6848;63;M;casado;5;1144.688732325418;Sênior;1144.688732325418
6849;97;F;casado;;1163.488210249046;Sênior;1163.488210249046
6850;75;F;casado;6;1125.1835701979041;Sênior;1125.1835701979041
6851;61;F;casado;;551.5975540322845;Sênior;551.5975540322845
6852;58;F;viuvo;7;1108.134550673834;Sênior;1108.134550673834
6853;48;F;solteiro;3;921.2067774722439;Sênior;921.2067774722439
6854;74;F;divorciado;5;965.2218925032918;Sênior;965.2218925032918
6855;30;M;casado;6;1305.9732953843486;Jovem;1305.9732953843486
6856;63;M;divorciado;1;1066.7861126660869;Sênior;1066.7861126660869
6857;47;M;divorciado;3;1053.2199289149958;Sênior;1053.2199289149958
6858;27;F;viuvo;6;560.9961006167488;Jovem;560.9961006167488
6859;29;M;viuvo;2;816.1370902377187;Jovem;816.1370902377187
6860;32;M;divorciado;1;1288.082567584945;Adulto;1288.082567584945
6861;66;F;casado;3;366.6108868466233;Sênior;366.6108868466233
6862;84;M;viuvo;1;889.7228508476323;Sênior;889.7228508476323
6863;41;F;viuvo;6;1246.8316781498015;Adulto;1246.8316781498015
6864;34;M;casado;6;1295.869590135207;Adulto;1295.869590135207
6865;73;M;divorciado;3;766.8455741682835;Sênior;766.8455741682835
6866;60;M;casado;1;960.0651413962277;Sênior;960.0651413962277
6867;41;F;solteiro;5;1356.3788797654308;Adulto;1356.3788797654308
6868;67;M;viuvo;;1029.7332776829746;Sênior;1029.7332776829746
6869;57;M;casado;6;983.7435559441569;Sênior;983.7435559441569
6870;22;M;solteiro;5;809.5399231278618;Jovem;809.5399231278618
6871;63;M;casado;0;1085.4617438606292;Sênior;976.9155694745663
6872;47;M;solteiro;4;1017.7110885504537;Sênior;1017.7110885504537
6873;57;M;casado;6;755.2655254930198;Sênior;755.2655254930198
6874;38;M;divorciado;2;1040.8533913373542;Adulto;1040.8533913373542
6875;51;F;divorciado;1;715.5332822079095;Sênior;715.5332822079095
6876;86;M;divorciado;3;964.911233399358;Sênior;964.911233399358
6877;33;F;solteiro;6;1021.3696965805258;Adulto;1021.3696965805258
6878;92;M;casado;3;950.7922007427584;Sênior;950.7922007427584
6879;79;M;solteiro;3;950.164946252743;Sênior;950.164946252743
6880;56;F;solteiro;2;886.9872508175376;Sênior;886.9872508175376
6881;23;M;viuvo;6;1284.6215630179763;Jovem;1284.6215630179763
6882;66;M;viuvo;5;1039.8018655713527;Sênior;1039.8018655713527
6883;35;F;viuvo;3;1282.2401857890934;Adulto;1282.2401857890934
6884;25;M;viuvo;6;733.6895143693089;Jovem;733.6895143693089
6885;61;F;casado;3;1069.4338352833745;Sênior;1069.4338352833745
6886;66;M;viuvo;4;1010.2119520228955;Sênior;1010.2119520228955
6887;77;M;viuvo;3;1219.1654193133209;Sênior;1219.1654193133209
6888;62;F;divorciado;7;1037.609862984211;Sênior;1037.609862984211
6889;32;F;divorciado;3;1076.1191951769267;Adulto;1076.1191951769267
6890;87;M;casado;5;668.2578220155934;Sênior;668.2578220155934
6891;45;M;viuvo;7;1312.111386488135;Adulto;1312.111386488135
6892;19;M;casado;2;934.5413643131371;Jovem;934.5413643131371
6893;18;M;viuvo;1;768.8930738940514;Jovem;768.8930738940514
6894;95;F;viuvo;1;971.77033762828;Sênior;971.77033762828
6895;42;F;solteiro;3;1019.216623679484;Adulto;1019.216623679484
6896;53;F;solteiro;;1018.4703377275847;Sênior;1018.4703377275847
6897;95;M;viuvo;2;679.8253203308902;Sênior;679.8253203308902
6898;36;M;viuvo;1;1005.2478309287688;Adulto;1005.2478309287688
